run_date,run_timestamp,country,state,geo_scope,category,site_or_source,source_tier,item_key,product_name_raw,pack_size,pack_unit,price_ngn,unit_price_ngn,n_reports,url_or_ref,scrape_status,spec_json,channel,transaction_basis,sku
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,toilet_roll,Banrut Rolls Prince Luxury Toilet Tissue 2 Ply 6 Rolls,1,piece,560,560,,https://www.supermart.ng/products/banrut-rolls-prince-luxury-toilet-tissue-2-ply-6-rolls,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,toilet_roll,Banrut Rolls Soft & Tender Toilet Tissue 2 Ply 1 Roll,1,piece,140,140,,https://www.supermart.ng/products/banrut-rolls-soft-tender-toilet-tissue-2-ply-1-roll,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,toilet_roll,Banrut Rolls Vicki Soft & Tender Toilet Tissue 2 Ply 2 Rolls,1,piece,145,145,,https://www.supermart.ng/products/banrut-rolls-vicki-soft-tender-toilet-tissue-2-ply-2-rolls,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,noodles,Bare Naked Noodles Original 380 g,380g,kg,15625,,,https://www.supermart.ng/products/bare-naked-noodles-original-380-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,spaghetti,Barilla Protein Plus Spaghetti 411 g,0.411,kg,365,888.08,,https://www.supermart.ng/products/barilla-protein-plus-spaghetti-411-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,spaghetti,Barilla Spaghetti 500 g,0.5,kg,1245,2490,,https://www.supermart.ng/products/barilla-spaghetti-500-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,spaghetti,Barilla Spaghetti n.5 500 g,0.5,kg,3995,7990,,https://www.supermart.ng/products/barilla-spaghetti-n5-500-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,spaghetti,Barilla Thin Spaghetti 454 g,0.454,kg,780,1718.06,,https://www.supermart.ng/products/barilla-thin-spaghetti-454-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Bassetts Liquorice All Sorts 190 g,0.19,kg,850,4473.68,,https://www.supermart.ng/products/bassetts-liquorice-all-sorts-190-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,noodles,Batchelors Big Super Noodles BBQ Beef Flavoured 100 g,100g,kg,8540,,,https://www.supermart.ng/products/batchelors-big-super-noodles-bbq-beef-flavoured-100-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,noodles,Batchelors Big Super Noodles Chicken Flavoured 100 g,100g,kg,8540,,,https://www.supermart.ng/products/batchelors-big-super-noodles-chicken-flavoured-100-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Batchelors Cream Of Chicken Condensed Soup 295 g,0.295,kg,575,1949.15,,https://www.supermart.ng/products/batchelors-cream-of-chicken-condensed-soup-295-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Batchelors Cup A Soup 2x Chicken 2x Tomato 82 g,0.082,kg,930,11341.46,,https://www.supermart.ng/products/batchelors-cup-a-soup-2x-chicken-2x-tomato-82-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Batchelors Cup A Soup Chicken & Leek 104 g,0.104,kg,4500,43269.23,,https://www.supermart.ng/products/batchelors-cup-a-soup-chicken-leek-104-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Batchelors Cup A Soup Chicken & Leek 86 g,0.086,kg,1440,16744.19,,https://www.supermart.ng/products/batchelors-cup-a-soup-chicken-leek-86-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Batchelors Cup A Soup Chicken & Vegetable 104 g,0.104,kg,4500,43269.23,,https://www.supermart.ng/products/batchelors-cup-a-soup-chicken-vegetable-104-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Batchelors Cup A Soup Chicken & Vegetable Croutons 4 Pack 110 g,0.44,kg,9970,22659.09,,https://www.supermart.ng/products/batchelors-cup-a-soup-chicken-vegetable-croutons-4-pack-110-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Batchelors Cup A Soup Chicken 4 Pack 81 g,0.324,kg,9470,29228.4,,https://www.supermart.ng/products/batchelors-cup-a-soup-chicken-4-pack-81-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Batchelors Cup A Soup Chicken 81 g,0.081,kg,4500,55555.56,,https://www.supermart.ng/products/batchelors-cup-a-soup-chicken-81-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Batchelors Cup A Soup Chicken 82 g,0.082,kg,365,4451.22,,https://www.supermart.ng/products/batchelors-cup-a-soup-chicken-82-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,noodles,Batchelors Cup A Soup Chicken Noodle 4 Pack 94 g,94g x4,kg,9695,,,https://www.supermart.ng/products/batchelors-cup-a-soup-chicken-noodle-4-pack-94-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,noodles,Batchelors Cup A Soup Chicken Noodle 98 g,98g,kg,1440,,,https://www.supermart.ng/products/batchelors-cup-a-soup-chicken-noodle-98-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Batchelors Cup A Soup Sweet Chilli Chicken 4 Pack 92 g,0.368,kg,9660,26250,,https://www.supermart.ng/products/batchelors-cup-a-soup-sweet-chilli-chicken-4-pack-92-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,onions,Batchelors Pasta 'N' Sauce Caramelised Onion & Smoky Bacon 99 g,0.099,kg,9920,100202.02,,https://www.supermart.ng/products/batchelors-pasta-n-sauce-caramelised-onion-smoky-bacon-99-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Batchelors Pasta 'N' Sauce Chicken & Mushroom 65 g,0.065,kg,7935,122076.92,,https://www.supermart.ng/products/batchelors-pasta-n-sauce-chicken-mushroom-65-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Batchelors Pasta 'N' Sauce Chicken & Mushroom Quick Cook 99 g,0.099,kg,8525,86111.11,,https://www.supermart.ng/products/batchelors-pasta-n-sauce-chicken-mushroom-quick-cook-99-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,onions,Batchelors Pasta 'N' Sauce Tomato Onion & Herb 99 g,0.099,kg,8525,86111.11,,https://www.supermart.ng/products/batchelors-pasta-n-sauce-tomato-onion-herb-99-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Batchelors Pasta N Sauce Chicken & Mushroom 122 g,0.122,kg,1150,9426.23,,https://www.supermart.ng/products/batchelors-pasta-n-sauce-chicken-mushroom-122-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Batchelors Pasta N Sauce Chicken & Mushroom 99 g,0.099,kg,3010,30404.04,,https://www.supermart.ng/products/batchelors-pasta-n-sauce-chicken-mushroom-99-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Batchelors Red Kidney Beans In Water 400 g,0.4,kg,450,1125,,https://www.supermart.ng/products/batchelors-red-kidney-beans-in-water-400-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,noodles,Batchelors Super Noodle Pots Chicken 75 g,75g,kg,8110,,,https://www.supermart.ng/products/batchelors-super-noodle-pots-chicken-75-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,noodles,Batchelors Super Noodles Air Dried Low Fat Chicken Instant Noodles 80 g,80g,kg,8195,,,https://www.supermart.ng/products/batchelors-super-noodles-air-dried-low-fat-chicken-instant-noodles-80-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,noodles,Batchelors Super Noodles Air Dried Low Fat Curry Instant Noodles 81 g,81g,kg,8210,,,https://www.supermart.ng/products/batchelors-super-noodles-air-dried-low-fat-curry-instant-noodles-81-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,noodles,Batchelors Super Noodles Bacon 90 g,90g,kg,8370,,,https://www.supermart.ng/products/batchelors-super-noodles-bacon-90-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,noodles,Batchelors Super Noodles BBQ Beef 90 g,90g,kg,8370,,,https://www.supermart.ng/products/batchelors-super-noodles-bbq-beef-90-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,noodles,Batchelors Super Noodles Chicken 4 Pack 360 g,360g x4,kg,20165,,,https://www.supermart.ng/products/batchelors-super-noodles-chicken-4-pack-360-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,noodles,Batchelors Super Noodles Chicken 90 g,90g,kg,8370,,,https://www.supermart.ng/products/batchelors-super-noodles-chicken-90-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,noodles,Batchelors Super Noodles Mild Curry 90 g,90g,kg,8370,,,https://www.supermart.ng/products/batchelors-super-noodles-mild-curry-90-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Batchelors Super Rice Beef 90 g,0.09,kg,7810,86777.78,,https://www.supermart.ng/products/batchelors-super-rice-beef-90-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Batchelors Super Rice Golden Quick Cook 90 g,0.09,kg,7810,86777.78,,https://www.supermart.ng/products/batchelors-super-rice-golden-quick-cook-90-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Baxters Favourites Chicken Broth Soup 400 g,0.4,kg,15970,39925,,https://www.supermart.ng/products/baxters-favourites-chicken-broth-soup-400-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,onions,Baxters Favourites French Onion Soup 400 g,0.4,kg,15970,39925,,https://www.supermart.ng/products/baxters-favourites-french-onion-soup-400-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Bayara Black Eye Beans 1 kg,1,kg,3320,3320,,https://www.supermart.ng/products/bayara-black-eye-beans-1-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Bayara Black Eye Beans 400 g,0.4,kg,870,2175,,https://www.supermart.ng/products/bayara-black-eye-beans-400-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Bayara Lima Beans 1 kg,1,kg,6710,6710,,https://www.supermart.ng/products/bayara-lima-beans-1-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Bayara Red Kidney Beans 1 kg,1,kg,4050,4050,,https://www.supermart.ng/products/bayara-red-kidney-beans-1-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Bayara Red Kidney Beans 400 g,0.4,kg,2040,5100,,https://www.supermart.ng/products/bayara-red-kidney-beans-400-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Bayara Rice Flakes 1 kg,1,kg,1815,1815,,https://www.supermart.ng/products/bayara-rice-flakes-1-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Bayara Rice Powder 400 g,0.4,kg,540,1350,,https://www.supermart.ng/products/bayara-rice-powder-400-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Bayara Victor Beans 1 kg,1,kg,2765,2765,,https://www.supermart.ng/products/bayara-victor-beans-1-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Bayara White Beans 400 g,0.4,kg,1220,3050,,https://www.supermart.ng/products/bayara-white-beans-400-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,fish_frozen,Beach Cliff Sardines In Louisiana Hot Sauce 106 g,0.106,kg,4400,41509.43,,https://www.supermart.ng/products/beach-cliff-sardines-in-louisiana-hot-sauce-106-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,fish_frozen,Beach Cliff Sardines In Mustard Sauce 106 g,0.106,kg,4400,41509.43,,https://www.supermart.ng/products/beach-cliff-sardines-in-mustard-sauce-106-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,fish_frozen,Beach Cliff Sardines In Soybean Oil 106 g,0.106,kg,4400,41509.43,,https://www.supermart.ng/products/beach-cliff-sardines-in-soybean-oil-106-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,fish_frozen,Beach Cliff Sardines In Water 106 g,0.106,kg,4400,41509.43,,https://www.supermart.ng/products/beach-cliff-sardines-in-water-106-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Beans - Olotu (Paint Bucket),,,8000,,,https://www.supermart.ng/products/beans-olotu-4-l,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Beans - Oloyin (Paint Bucket),,,9250,,,https://www.supermart.ng/products/beans-oloyin-4-l,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Beans - White (Paint Bucket),,,8700,,,https://www.supermart.ng/products/beans-white-4-l,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Beans Olotu ~2L,2l,l,3600,,,https://www.supermart.ng/products/beans-olotu-50-kg,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Beans Oloyin ~50 kg,50,kg,365,7.3,,https://www.supermart.ng/products/beans-oloyin-50-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national,fx,exchangerate-api,B,usd_ngn_official,USD/NGN official market rate,1,USD,1327.93,1327.93,,https://open.er-api.com/v6/latest/USD,ok,,official,published_rate,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national,fx,luno,A,usd_ngn_usdt,USDT/NGN mid (bid 1372.55 / ask 1374),1,USD,1373.27,1373.27,,https://api.luno.com/api/1/ticker?pair=USDTNGN,ok,,licensed_exchange,live_market,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national,official,nbs,B,nbs_inflation_headline,"All-items inflation, year-on-year — reference period Aug-2026",1,%,15.39,15.39,,https://nigerianstat.gov.ng/,ok,,official,published_statistic,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national,official,nbs,B,nbs_inflation_core,"Core inflation, year-on-year — reference period Aug-2026",1,%,13.29,13.29,,https://nigerianstat.gov.ng/,ok,,official,published_statistic,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national,official,nbs,B,nbs_inflation_food,"Food inflation, year-on-year — reference period Aug-2026",1,%,20.31,20.31,,https://nigerianstat.gov.ng/,ok,,official,published_statistic,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national,official,nbs,B,nbs_fuel_pms,PMS (petrol) national average retail price,1,litre,1596.25,1596.25,,https://nigerianstat.gov.ng/,ok,,official,published_statistic,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national,official,nbs,B,nbs_fuel_ago,AGO (diesel) national average retail price,1,litre,3277.47,3277.47,,https://nigerianstat.gov.ng/,ok,,official,published_statistic,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national,official,nbs,B,nbs_fuel_nhk,Household kerosene national average retail price,1,litre,2971.94,2971.94,,https://nigerianstat.gov.ng/,ok,,official,published_statistic,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national,official,nbs,B,nbs_fuel_lpg5kg,Cooking gas (LPG) 5kg refill national average,1,5kg,8706.93,8706.93,,https://nigerianstat.gov.ng/,ok,,official,published_statistic,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,generator|miratec|nomodel|1kva|nov|notopo,"1000W All In One Solar Home Generator For Laptop, TV And Lights",1,kVA,158924,158924,,https://www.jumia.com.ng/1000w-all-in-one-solar-home-generator-for-laptop-tv-and-lights-miratec-mpg10048427.html,ok,"{""brand"":""miratec"",""model_line"":null,""rating"":1,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,BR526GP6RY512NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|2kva|12v|notopo,12v 2000w Solar Power Inverter,2,kVA,29000,14500,,https://www.jumia.com.ng/generic-12v-2000w-solar-power-inverter-401267051.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":2,""unit"":""kVA"",""voltage"":12,""topology"":null}",online_retail,asking_price,GE779GP6V4IUQNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|2kva|nov|notopo,2000W Solar Power Inverter With Digital Display,2,kVA,45000,22500,,https://www.jumia.com.ng/generic-2000w-solar-power-inverter-with-digital-display-401267077.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":2,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP7W1ECYNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|3kva|12v|notopo,3000 Watts Power Inverter 12V,3,kVA,53500,17833.33,,https://www.jumia.com.ng/generic-3000-watts-power-inverter-12v-418493673.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":3,""unit"":""kVA"",""voltage"":12,""topology"":null}",online_retail,asking_price,GE779GP78K4S9NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|3kva|24v|pure_sine,3000watt Pure Sine Wave inverter 24v ,3,kVA,130000,43333.33,,https://www.jumia.com.ng/generic-3000watt-pure-sine-wave-inverter-24v-418203283.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":3,""unit"":""kVA"",""voltage"":24,""topology"":""pure_sine""}",online_retail,asking_price,GE779GP78WSNDNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|1kva|24v|pure_sine,Pure Sine Wave inverter 1000w 24v,1,kVA,65000,65000,,https://www.jumia.com.ng/generic-pure-sine-wave-inverter-1000w-24v-418203255.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":1,""unit"":""kVA"",""voltage"":24,""topology"":""pure_sine""}",online_retail,asking_price,GE779GP7J15XLNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|1kva|nov|notopo,1000w Inverter with inbuilt charger ,1,kVA,34000,34000,,https://www.jumia.com.ng/generic-1000w-inverter-with-inbuilt-charger-404663123.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":1,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP75A6RKNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|1kva|12v|pure_sine,Pure Sine Wave Inverter 1000w 12V,1,kVA,65000,65000,,https://www.jumia.com.ng/generic-pure-sine-wave-inverter-1000w-12v-418203230.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":1,""unit"":""kVA"",""voltage"":12,""topology"":""pure_sine""}",online_retail,asking_price,GE779GP6O2MH5NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|3kva|12v|notopo,3000watts Digital Solar Power Inverter 12V,3,kVA,54600,18200,,https://www.jumia.com.ng/generic-3000watts-digital-solar-power-inverter-12v-415678921.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":3,""unit"":""kVA"",""voltage"":12,""topology"":null}",online_retail,asking_price,GE779GP6TVRB7NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|2kva|12v|pure_sine,Pure Sine Wave Inverter 2000w 12V ,2,kVA,85000,42500,,https://www.jumia.com.ng/generic-pure-sine-wave-inverter-2000w-12v-419881347.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":2,""unit"":""kVA"",""voltage"":12,""topology"":""pure_sine""}",online_retail,asking_price,GE779GP7UEASRNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|2kva|12v|notopo,12v 2000w solar power inverter,2,kVA,38000,19000,,https://www.jumia.com.ng/generic-12v-2000w-solar-power-inverter-401670707.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":2,""unit"":""kVA"",""voltage"":12,""topology"":null}",online_retail,asking_price,GE779GP7S8WBENAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|2kva|24v|notopo,24v 2000w Solar Power Inverter,2,kVA,42000,21000,,https://www.jumia.com.ng/generic-24v-2000w-solar-power-inverter-401533661.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":2,""unit"":""kVA"",""voltage"":24,""topology"":null}",online_retail,asking_price,GE779GP6W1WH2NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|felicitysolar|ivem|4kva|24v|hybrid,IVEM 4KVA 24v hybrid transformer less,4,kVA,391910,97977.5,,https://www.jumia.com.ng/felicity-solar-ivem-4kva-24v-hybrid-transformer-less-419964565.html,ok,"{""brand"":""felicity solar"",""model_line"":""IVEM"",""rating"":4,""unit"":""kVA"",""voltage"":24,""topology"":""hybrid""}",online_retail,asking_price,FE797GP7JTDWVNAFAMZ
